pb_1,pb_2,pb_3,v_1,v_2,v_3
0.3851,0.0074654,0.49551,-0.027668,0.0014913,-0.031847
0.38508,0.0074669,0.49548,-0.0274,0.0015006,-0.031604
0.38505,0.0074684,0.49545,-0.027128,0.0015098,-0.031356
0.38502,0.0074699,0.49542,-0.026852,0.0015187,-0.031104
0.385,0.0074714,0.49538,-0.026573,0.0015273,-0.030849
0.38497,0.007473,0.49535,-0.026291,0.0015358,-0.030588
0.38494,0.0074745,0.49532,-0.026005,0.0015439,-0.030324
0.38492,0.0074761,0.49529,-0.025715,0.0015519,-0.030056
0.38489,0.0074776,0.49526,-0.025422,0.0015596,-0.029783
0.38487,0.0074792,0.49523,-0.025126,0.001567,-0.029507
0.38484,0.0074808,0.4952,-0.024827,0.0015743,-0.029227
0.38482,0.0074823,0.49517,-0.024524,0.0015812,-0.028942
0.38479,0.0074839,0.49515,-0.024218,0.001588,-0.028654
0.38477,0.0074855,0.49512,-0.023909,0.0015945,-0.028362
0.38474,0.0074871,0.49509,-0.023597,0.0016007,-0.028066
0.38472,0.0074887,0.49506,-0.023282,0.0016067,-0.027767
0.3847,0.0074903,0.49503,-0.022964,0.0016125,-0.027464
0.38468,0.0074919,0.49501,-0.022643,0.001618,-0.027157
0.38465,0.0074936,0.49498,-0.022319,0.0016232,-0.026847
0.38463,0.0074952,0.49495,-0.021992,0.0016282,-0.026533
0.38461,0.0074968,0.49493,-0.021662,0.001633,-0.026216
0.38459,0.0074984,0.4949,-0.02133,0.0016375,-0.025895
0.38457,0.0075001,0.49487,-0.020995,0.0016418,-0.025571
0.38455,0.0075017,0.49485,-0.020658,0.0016458,-0.025243
0.38452,0.0075034,0.49482,-0.020317,0.0016496,-0.024913
0.3845,0.007505,0.4948,-0.019975,0.0016531,-0.024579
0.38448,0.0075067,0.49477,-0.01963,0.0016564,-0.024242
0.38447,0.0075083,0.49475,-0.019282,0.0016594,-0.023902
0.38445,0.00751,0.49473,-0.018932,0.0016622,-0.023559
0.38443,0.0075117,0.4947,-0.01858,0.0016647,-0.023213
0.38441,0.0075133,0.49468,-0.018226,0.001667,-0.022863
0.38439,0.007515,0.49466,-0.017869,0.0016691,-0.022512
0.38437,0.0075167,0.49464,-0.01751,0.0016708,-0.022157
0.38436,0.0075183,0.49461,-0.01715,0.0016724,-0.021799
0.38434,0.00752,0.49459,-0.016787,0.0016736,-0.021439
0.38432,0.0075217,0.49457,-0.016422,0.0016747,-0.021076
0.38431,0.0075234,0.49455,-0.016056,0.0016755,-0.020711
0.38429,0.007525,0.49453,-0.015687,0.001676,-0.020343
0.38427,0.0075267,0.49451,-0.015317,0.0016763,-0.019972
0.38426,0.0075284,0.49449,-0.014945,0.0016763,-0.0196
0.38425,0.0075301,0.49447,-0.014571,0.0016761,-0.019224
0.38423,0.0075317,0.49445,-0.014196,0.0016757,-0.018847
0.38422,0.0075334,0.49443,-0.013819,0.001675,-0.018467
0.3842,0.0075351,0.49441,-0.013441,0.001674,-0.018085
0.38419,0.0075368,0.4944,-0.013061,0.0016728,-0.017701
0.38418,0.0075384,0.49438,-0.01268,0.0016714,-0.017315
0.38416,0.0075401,0.49436,-0.012297,0.0016697,-0.016927
0.38415,0.0075418,0.49434,-0.011913,0.0016678,-0.016537
0.38414,0.0075434,0.49433,-0.011528,0.0016656,-0.016145
0.38413,0.0075451,0.49431,-0.011142,0.0016632,-0.015751
0.38412,0.0075468,0.4943,-0.010755,0.0016606,-0.015355
0.38411,0.0075484,0.49428,-0.010367,0.0016577,-0.014958
0.3841,0.0075501,0.49427,-0.0099775,0.0016545,-0.014559
0.38409,0.0075517,0.49425,-0.0095874,0.0016511,-0.014159
0.38408,0.0075534,0.49424,-0.0091964,0.0016475,-0.013757
0.38407,0.007555,0.49423,-0.0088046,0.0016437,-0.013353
0.38406,0.0075567,0.49421,-0.008412,0.0016396,-0.012948
0.38405,0.0075583,0.4942,-0.0080188,0.0016353,-0.012542
0.38404,0.0075599,0.49419,-0.007625,0.0016307,-0.012135
0.38404,0.0075616,0.49417,-0.0072306,0.0016259,-0.011726
0.38403,0.0075632,0.49416,-0.0068357,0.0016209,-0.011316
0.38402,0.0075648,0.49415,-0.0064403,0.0016156,-0.010906
0.38402,0.0075664,0.49414,-0.0060446,0.0016101,-0.010494
0.38401,0.007568,0.49413,-0.0056485,0.0016044,-0.010081
0.38401,0.0075696,0.49412,-0.0052522,0.0015985,-0.0096671
0.384,0.0075712,0.49411,-0.0048557,0.0015923,-0.0092525
0.384,0.0075728,0.4941,-0.004459,0.0015859,-0.0088372
0.38399,0.0075744,0.49409,-0.0040623,0.0015793,-0.0084211
0.38399,0.007576,0.49409,-0.0036655,0.0015724,-0.0080044
0.38398,0.0075775,0.49408,-0.0032687,0.0015653,-0.0075871
0.38398,0.0075791,0.49407,-0.002872,0.001558,-0.0071693
0.38398,0.0075807,0.49406,-0.0024755,0.0015505,-0.0067511
0.38398,0.0075822,0.49406,-0.0020791,0.0015428,-0.0063324
0.38397,0.0075837,0.49405,-0.001683,0.0015349,-0.0059134
0.38397,0.0075853,0.49405,-0.0012873,0.0015267,-0.0054941
0.38397,0.0075868,0.49404,-0.0008919,0.0015183,-0.0050746
0.38397,0.0075883,0.49404,-0.00049696,0.0015097,-0.004655
0.38397,0.0075898,0.49403,-0.0001025,0.0015009,-0.0042353
0.38397,0.0075913,0.49403,0.00029141,0.0014919,-0.0038155
0.38397,0.0075928,0.49402,0.00068471,0.0014827,-0.0033958
0.38397,0.0075943,0.49402,0.0010773,0.0014733,-0.0029762
0.38397,0.0075958,0.49402,0.0014693,0.0014637,-0.0025568
0.38398,0.0075972,0.49402,0.0018604,0.0014538,-0.0021375
0.38398,0.0075987,0.49401,0.0022507,0.0014438,-0.0017186
0.38398,0.0076001,0.49401,0.0026401,0.0014336,-0.0013
0.38398,0.0076015,0.49401,0.0030286,0.0014232,-0.00088182
0.38399,0.0076029,0.49401,0.003416,0.0014125,-0.00046411
0.38399,0.0076043,0.49401,0.0038024,0.0014017,-4.6918e-05
0.38399,0.0076057,0.49401,0.0041877,0.0013907,0.00036968
0.384,0.0076071,0.49401,0.0045718,0.0013795,0.00078563
0.384,0.0076085,0.49401,0.0049547,0.0013681,0.0012009
0.38401,0.0076099,0.49401,0.0053364,0.0013566,0.0016153
0.38401,0.0076112,0.49401,0.0057166,0.0013448,0.002029
0.38402,0.0076126,0.49402,0.0060955,0.0013329,0.0024417
0.38403,0.0076139,0.49402,0.006473,0.0013208,0.0028535
0.38403,0.0076152,0.49402,0.0068489,0.0013085,0.0032643
0.38404,0.0076165,0.49403,0.0072233,0.001296,0.003674
0.38405,0.0076178,0.49403,0.0075961,0.0012834,0.0040825
0.38405,0.0076191,0.49403,0.0079673,0.0012706,0.0044899
0.38406,0.0076203,0.49404,0.0083367,0.0012576,0.0048961
0.38407,0.0076216,0.49404,0.0087044,0.0012445,0.0053009
0.38408,0.0076228,0.49405,0.0090703,0.0012312,0.0057044
0.38409,0.007624,0.49406,0.0094343,0.0012177,0.0061065
0.3841,0.0076253,0.49406,0.0097964,0.0012041,0.0065071
0.38411,0.0076265,0.49407,0.010157,0.0011903,0.0069061
0.38412,0.0076276,0.49408,0.010515,0.0011763,0.0073036
0.38413,0.0076288,0.49408,0.010871,0.0011622,0.0076994
0.38414,0.00763,0.49409,0.011225,0.001148,0.0080935
0.38415,0.0076311,0.4941,0.011576,0.0011336,0.0084858
0.38416,0.0076322,0.49411,0.011926,0.001119,0.0088764
0.38418,0.0076333,0.49412,0.012273,0.0011043,0.0092651
0.38419,0.0076344,0.49413,0.012618,0.0010895,0.0096518
0.3842,0.0076355,0.49414,0.012961,0.0010745,0.010037
0.38421,0.0076366,0.49415,0.013301,0.0010594,0.010419
0.38423,0.0076376,0.49416,0.013639,0.0010442,0.0108
0.38424,0.0076387,0.49417,0.013974,0.0010288,0.011178
0.38426,0.0076397,0.49418,0.014307,0.0010133,0.011555
0.38427,0.0076407,0.49419,0.014637,0.00099765,0.011929
0.38429,0.0076417,0.4942,0.014965,0.00098189,0.012301
0.3843,0.0076427,0.49422,0.01529,0.00096601,0.01267
0.38432,0.0076436,0.49423,0.015612,0.00095001,0.013037
0.38433,0.0076446,0.49424,0.015931,0.00093389,0.013402
0.38435,0.0076455,0.49426,0.016248,0.00091766,0.013764
0.38436,0.0076464,0.49427,0.016561,0.00090131,0.014123
0.38438,0.0076473,0.49428,0.016872,0.00088486,0.01448
0.3844,0.0076482,0.4943,0.01718,0.00086829,0.014835
0.38442,0.007649,0.49431,0.017485,0.00085163,0.015186
0.38443,0.0076499,0.49433,0.017787,0.00083486,0.015535
0.38445,0.0076507,0.49434,0.018086,0.00081799,0.015881
0.38447,0.0076515,0.49436,0.018381,0.00080103,0.016224
0.38449,0.0076523,0.49438,0.018674,0.00078397,0.016565
0.38451,0.0076531,0.49439,0.018963,0.00076682,0.016902
0.38453,0.0076538,0.49441,0.01925,0.00074958,0.017236
0.38455,0.0076546,0.49443,0.019533,0.00073226,0.017568
0.38456,0.0076553,0.49445,0.019812,0.00071485,0.017896
0.38458,0.007656,0.49446,0.020089,0.00069736,0.018221
0.38461,0.0076567,0.49448,0.020362,0.0006798,0.018543
0.38463,0.0076574,0.4945,0.020631,0.00066216,0.018862
0.38465,0.007658,0.49452,0.020897,0.00064444,0.019178
0.38467,0.0076587,0.49454,0.02116,0.00062666,0.01949
0.38469,0.0076593,0.49456,0.021419,0.00060881,0.019799
0.38471,0.0076599,0.49458,0.021675,0.0005909,0.020105
0.38473,0.0076605,0.4946,0.021927,0.00057292,0.020407
0.38475,0.007661,0.49462,0.022175,0.00055489,0.020706
0.38478,0.0076616,0.49464,0.02242,0.0005368,0.021001
0.3848,0.0076621,0.49466,0.022662,0.00051865,0.021293
0.38482,0.0076626,0.49468,0.022899,0.00050046,0.021581
0.38484,0.0076631,0.4947,0.023133,0.00048221,0.021866
0.38487,0.0076636,0.49473,0.023363,0.00046393,0.022147
0.38489,0.007664,0.49475,0.023589,0.0004456,0.022424
0.38492,0.0076645,0.49477,0.023812,0.00042723,0.022698
0.38494,0.0076649,0.49479,0.02403,0.00040882,0.022968
0.38496,0.0076653,0.49482,0.024245,0.00039038,0.023234
0.38499,0.0076657,0.49484,0.024456,0.00037191,0.023496
0.38501,0.007666,0.49486,0.024663,0.00035341,0.023755
0.38504,0.0076664,0.49489,0.024866,0.00033489,0.024009
0.38506,0.0076667,0.49491,0.025065,0.00031634,0.02426
0.38509,0.007667,0.49494,0.02526,0.00029777,0.024507
0.38511,0.0076673,0.49496,0.025451,0.00027918,0.02475
0.38514,0.0076676,0.49499,0.025638,0.00026058,0.024988
0.38516,0.0076678,0.49501,0.025821,0.00024197,0.025223
0.38519,0.007668,0.49504,0.026,0.00022335,0.025454
0.38522,0.0076682,0.49506,0.026175,0.00020472,0.02568
0.38524,0.0076684,0.49509,0.026346,0.00018609,0.025903
0.38527,0.0076686,0.49511,0.026513,0.00016746,0.026121
0.38529,0.0076688,0.49514,0.026675,0.00014883,0.026335
0.38532,0.0076689,0.49517,0.026833,0.0001302,0.026545
0.38535,0.007669,0.49519,0.026987,0.00011159,0.026751
0.38538,0.0076691,0.49522,0.027137,9.2979e-05,0.026953
0.3854,0.0076692,0.49525,0.027283,7.4385e-05,0.02715
0.38543,0.0076693,0.49527,0.027424,5.5806e-05,0.027343
0.38546,0.0076693,0.4953,0.027562,3.7245e-05,0.027532
0.38549,0.0076694,0.49533,0.027695,1.8705e-05,0.027716
0.38551,0.0076694,0.49536,0.027823,1.8963e-07,0.027896
0.38554,0.0076694,0.49539,0.027948,-1.83e-05,0.028072
0.38557,0.0076693,0.49541,0.028068,-3.676e-05,0.028243
0.3856,0.0076693,0.49544,0.028183,-5.5188e-05,0.02841
0.38563,0.0076692,0.49547,0.028295,-7.3582e-05,0.028572
0.38565,0.0076691,0.4955,0.028402,-9.1938e-05,0.02873
0.38568,0.007669,0.49553,0.028505,-0.00011026,0.028883
0.38571,0.0076689,0.49556,0.028603,-0.00012853,0.029032
0.38574,0.0076688,0.49559,0.028697,-0.00014676,0.029177
0.38577,0.0076686,0.49562,0.028787,-0.00016494,0.029317
0.3858,0.0076685,0.49564,0.028872,-0.00018307,0.029452
0.38583,0.0076683,0.49567,0.028953,-0.00020115,0.029583
0.38585,0.0076681,0.4957,0.029029,-0.00021917,0.029709
0.38588,0.0076678,0.49573,0.029102,-0.00023714,0.029831
0.38591,0.0076676,0.49576,0.029169,-0.00025504,0.029948
0.38594,0.0076673,0.49579,0.029233,-0.00027288,0.030061
0.38597,0.007667,0.49582,0.029291,-0.00029065,0.030169
0.386,0.0076667,0.49585,0.029346,-0.00030836,0.030272
0.38603,0.0076664,0.49588,0.029396,-0.000326,0.030371
0.38606,0.0076661,0.49591,0.029442,-0.00034356,0.030465
0.38609,0.0076657,0.49595,0.029483,-0.00036104,0.030555
0.38612,0.0076654,0.49598,0.02952,-0.00037845,0.03064
0.38615,0.007665,0.49601,0.029552,-0.00039578,0.03072
0.38618,0.0076646,0.49604,0.02958,-0.00041302,0.030795
0.38621,0.0076641,0.49607,0.029604,-0.00043018,0.030866
0.38624,0.0076637,0.4961,0.029623,-0.00044725,0.030933
0.38627,0.0076633,0.49613,0.029638,-0.00046423,0.030994
0.3863,0.0076628,0.49616,0.029649,-0.00048112,0.031051
0.38633,0.0076623,0.49619,0.029655,-0.00049791,0.031104
0.38636,0.0076618,0.49622,0.029656,-0.0005146,0.031151
0.38639,0.0076613,0.49625,0.029654,-0.0005312,0.031194
0.38641,0.0076607,0.49629,0.029647,-0.00054769,0.031232
0.38644,0.0076602,0.49632,0.029635,-0.00056408,0.031266
0.38647,0.0076596,0.49635,0.029619,-0.00058036,0.031295
0.3865,0.007659,0.49638,0.029599,-0.00059653,0.031319
0.38653,0.0076584,0.49641,0.029575,-0.00061259,0.031339
0.38656,0.0076578,0.49644,0.029546,-0.00062854,0.031354
0.38659,0.0076571,0.49647,0.029513,-0.00064437,0.031364
0.38662,0.0076565,0.4965,0.029475,-0.00066009,0.03137
0.38665,0.0076558,0.49654,0.029433,-0.00067568,0.031371
0.38668,0.0076551,0.49657,0.029387,-0.00069115,0.031368
0.38671,0.0076544,0.4966,0.029337,-0.0007065,0.03136
0.38674,0.0076537,0.49663,0.029283,-0.00072172,0.031347
0.38677,0.007653,0.49666,0.029224,-0.00073682,0.031329
0.3868,0.0076523,0.49669,0.029161,-0.00075178,0.031307
0.38683,0.0076515,0.49672,0.029094,-0.00076661,0.031281
0.38686,0.0076507,0.49676,0.029022,-0.00078131,0.03125
0.38688,0.0076499,0.49679,0.028946,-0.00079587,0.031214
0.38691,0.0076491,0.49682,0.028867,-0.00081029,0.031174
0.38694,0.0076483,0.49685,0.028783,-0.00082457,0.031129
0.38697,0.0076475,0.49688,0.028695,-0.00083871,0.031079
0.387,0.0076466,0.49691,0.028603,-0.00085271,0.031026
0.38703,0.0076458,0.49694,0.028506,-0.00086655,0.030967
0.38706,0.0076449,0.49697,0.028406,-0.00088026,0.030904
0.38709,0.007644,0.497,0.028302,-0.00089381,0.030837
0.38711,0.0076431,0.49703,0.028193,-0.00090721,0.030765
0.38714,0.0076422,0.49707,0.028081,-0.00092046,0.030689
0.38717,0.0076413,0.4971,0.027964,-0.00093355,0.030608
0.3872,0.0076403,0.49713,0.027844,-0.00094649,0.030523
0.38723,0.0076394,0.49716,0.02772,-0.00095927,0.030434
0.38725,0.0076384,0.49719,0.027592,-0.00097189,0.03034
0.38728,0.0076374,0.49722,0.02746,-0.00098434,0.030242
0.38731,0.0076364,0.49725,0.027324,-0.00099664,0.03014
0.38734,0.0076354,0.49728,0.027184,-0.0010088,0.030033
0.38736,0.0076344,0.49731,0.02704,-0.0010207,0.029922
0.38739,0.0076334,0.49734,0.026893,-0.0010325,0.029806
0.38742,0.0076324,0.49737,0.026742,-0.0010442,0.029687
0.38744,0.0076313,0.4974,0.026587,-0.0010556,0.029563
0.38747,0.0076303,0.49743,0.026428,-0.0010669,0.029435
0.3875,0.0076292,0.49746,0.026266,-0.001078,0.029303
0.38752,0.0076281,0.49749,0.0261,-0.0010889,0.029167
0.38755,0.007627,0.49751,0.025931,-0.0010997,0.029027
0.38757,0.0076259,0.49754,0.025758,-0.0011103,0.028882
0.3876,0.0076248,0.49757,0.025581,-0.0011207,0.028734
0.38762,0.0076237,0.4976,0.025401,-0.0011309,0.028581
0.38765,0.0076225,0.49763,0.025217,-0.0011409,0.028425
0.38768,0.0076214,0.49766,0.02503,-0.0011508,0.028264
0.3877,0.0076202,0.49769,0.024839,-0.0011605,0.0281
0.38773,0.0076191,0.49771,0.024646,-0.00117,0.027932
0.38775,0.0076179,0.49774,0.024448,-0.0011793,0.027759
0.38777,0.0076167,0.49777,0.024248,-0.0011884,0.027583
0.3878,0.0076155,0.4978,0.024044,-0.0011973,0.027404
0.38782,0.0076143,0.49782,0.023837,-0.001206,0.02722
0.38785,0.0076131,0.49785,0.023626,-0.0012146,0.027032
0.38787,0.0076119,0.49788,0.023413,-0.0012229,0.026841
0.38789,0.0076106,0.49791,0.023196,-0.0012311,0.026647
0.38792,0.0076094,0.49793,0.022976,-0.0012391,0.026448
0.38794,0.0076082,0.49796,0.022753,-0.0012468,0.026246
0.38796,0.0076069,0.49798,0.022527,-0.0012544,0.02604
0.38798,0.0076057,0.49801,0.022298,-0.0012618,0.025831
0.38801,0.0076044,0.49804,0.022066,-0.001269,0.025618
0.38803,0.0076031,0.49806,0.021832,-0.001276,0.025402
0.38805,0.0076018,0.49809,0.021594,-0.0012828,0.025183
0.38807,0.0076006,0.49811,0.021353,-0.0012894,0.024959
0.38809,0.0075993,0.49814,0.02111,-0.0012958,0.024733
0.38811,0.007598,0.49816,0.020864,-0.0013019,0.024503
0.38813,0.0075967,0.49819,0.020615,-0.0013079,0.02427
0.38815,0.0075953,0.49821,0.020363,-0.0013137,0.024034
0.38817,0.007594,0.49823,0.020109,-0.0013193,0.023795
0.38819,0.0075927,0.49826,0.019852,-0.0013247,0.023552
0.38821,0.0075914,0.49828,0.019593,-0.0013299,0.023306
0.38823,0.0075901,0.4983,0.019331,-0.0013349,0.023057
0.38825,0.0075887,0.49833,0.019067,-0.0013396,0.022805
0.38827,0.0075874,0.49835,0.0188,-0.0013442,0.02255
0.38829,0.007586,0.49837,0.018531,-0.0013486,0.022293
0.38831,0.0075847,0.49839,0.018259,-0.0013527,0.022032
0.38833,0.0075833,0.49842,0.017985,-0.0013567,0.021768
0.38834,0.007582,0.49844,0.017709,-0.0013604,0.021502
0.38836,0.0075806,0.49846,0.017431,-0.001364,0.021232
0.38838,0.0075792,0.49848,0.01715,-0.0013673,0.02096
0.3884,0.0075779,0.4985,0.016868,-0.0013704,0.020685
0.38841,0.0075765,0.49852,0.016583,-0.0013733,0.020408
0.38843,0.0075751,0.49854,0.016296,-0.0013761,0.020128
0.38845,0.0075737,0.49856,0.016008,-0.0013786,0.019845
0.38846,0.0075724,0.49858,0.015717,-0.0013809,0.01956
0.38848,0.007571,0.4986,0.015424,-0.001383,0.019273
0.38849,0.0075696,0.49862,0.01513,-0.0013848,0.018983
0.38851,0.0075682,0.49864,0.014834,-0.0013865,0.01869
0.38852,0.0075668,0.49866,0.014536,-0.001388,0.018395
0.38854,0.0075654,0.49868,0.014236,-0.0013893,0.018098
0.38855,0.007564,0.49869,0.013934,-0.0013903,0.017799
0.38856,0.0075627,0.49871,0.013631,-0.0013912,0.017498
0.38858,0.0075613,0.49873,0.013327,-0.0013918,0.017194
0.38859,0.0075599,0.49875,0.013021,-0.0013923,0.016888
0.3886,0.0075585,0.49876,0.012713,-0.0013925,0.01658
0.38862,0.0075571,0.49878,0.012404,-0.0013925,0.016271
0.38863,0.0075557,0.49879,0.012093,-0.0013923,0.015959
0.38864,0.0075543,0.49881,0.011782,-0.001392,0.015645
0.38865,0.0075529,0.49883,0.011469,-0.0013914,0.01533
0.38866,0.0075515,0.49884,0.011154,-0.0013906,0.015012
0.38867,0.0075501,0.49886,0.010839,-0.0013896,0.014693
0.38869,0.0075487,0.49887,0.010522,-0.0013884,0.014372
0.3887,0.0075474,0.49888,0.010204,-0.001387,0.01405
0.38871,0.007546,0.4989,0.0098854,-0.0013854,0.013726
0.38872,0.0075446,0.49891,0.0095655,-0.0013836,0.0134
0.38873,0.0075432,0.49893,0.0092447,-0.0013815,0.013073
0.38873,0.0075418,0.49894,0.0089231,-0.0013793,0.012744
0.38874,0.0075404,0.49895,0.0086005,-0.0013769,0.012414
0.38875,0.0075391,0.49896,0.0082771,-0.0013743,0.012083
0.38876,0.0075377,0.49898,0.007953,-0.0013715,0.01175
0.38877,0.0075363,0.49899,0.0076282,-0.0013685,0.011416
0.38877,0.007535,0.499,0.0073027,-0.0013653,0.011081
0.38878,0.0075336,0.49901,0.0069766,-0.0013619,0.010745
0.38879,0.0075322,0.49902,0.00665,-0.0013583,0.010407
0.3888,0.0075309,0.49903,0.0063228,-0.0013545,0.010069
0.3888,0.0075295,0.49904,0.0059951,-0.0013505,0.0097293
0.38881,0.0075282,0.49905,0.0056671,-0.0013463,0.0093888
0.38881,0.0075268,0.49906,0.0053387,-0.0013419,0.0090475
0.38882,0.0075255,0.49907,0.0050099,-0.0013374,0.0087053
0.38882,0.0075242,0.49908,0.0046809,-0.0013326,0.0083623
0.38883,0.0075228,0.49908,0.0043517,-0.0013277,0.0080186
0.38883,0.0075215,0.49909,0.0040223,-0.0013225,0.0076742
0.38884,0.0075202,0.4991,0.0036928,-0.0013172,0.0073292
0.38884,0.0075189,0.49911,0.0033632,-0.0013117,0.0069835
0.38884,0.0075176,0.49911,0.0030336,-0.001306,0.0066374
0.38884,0.0075163,0.49912,0.002704,-0.0013001,0.0062907
0.38885,0.007515,0.49913,0.0023745,-0.0012941,0.0059436
0.38885,0.0075137,0.49913,0.0020451,-0.0012878,0.0055961
0.38885,0.0075124,0.49914,0.0017158,-0.0012814,0.0052483
0.38885,0.0075111,0.49914,0.0013868,-0.0012748,0.0049003
0.38885,0.0075098,0.49915,0.0010581,-0.001268,0.004552
0.38886,0.0075086,0.49915,0.00072963,-0.001261,0.0042035
0.38886,0.0075073,0.49916,0.00040157,-0.0012539,0.0038549
0.38886,0.0075061,0.49916,7.3907e-05,-0.0012466,0.0035063
0.38886,0.0075048,0.49916,-0.00025329,-0.0012391,0.0031576
0.38886,0.0075036,0.49917,-0.00057999,-0.0012314,0.0028089
0.38885,0.0075024,0.49917,-0.00090613,-0.0012236,0.0024604
0.38885,0.0075011,0.49917,-0.0012317,-0.0012156,0.0021119
0.38885,0.0074999,0.49917,-0.0015566,-0.0012074,0.0017637
0.38885,0.0074987,0.49917,-0.0018808,-0.0011991,0.0014157
0.38885,0.0074975,0.49918,-0.0022042,-0.0011906,0.001068
0.38885,0.0074963,0.49918,-0.0025269,-0.0011819,0.00072061
0.38884,0.0074952,0.49918,-0.0028487,-0.0011731,0.00037363
0.38884,0.007494,0.49918,-0.0031697,-0.0011641,2.7087e-05
0.38884,0.0074928,0.49918,-0.0034897,-0.0011549,-0.00031896
0.38883,0.0074917,0.49918,-0.0038087,-0.0011456,-0.00066447
0.38883,0.0074905,0.49918,-0.0041268,-0.0011362,-0.0010094
0.38883,0.0074894,0.49917,-0.0044437,-0.0011266,-0.0013536
0.38882,0.0074883,0.49917,-0.0047596,-0.0011168,-0.0016972
0.38882,0.0074872,0.49917,-0.0050743,-0.0011069,-0.0020401
0.38881,0.0074861,0.49917,-0.0053878,-0.0010968,-0.0023821
0.3888,0.007485,0.49917,-0.0057001,-0.0010866,-0.0027233
0.3888,0.0074839,0.49916,-0.0060111,-0.0010763,-0.0030636
0.38879,0.0074828,0.49916,-0.0063207,-0.0010658,-0.003403
0.38879,0.0074818,0.49916,-0.006629,-0.0010551,-0.0037414
0.38878,0.0074807,0.49915,-0.0069358,-0.0010443,-0.0040787
0.38877,0.0074797,0.49915,-0.0072412,-0.0010334,-0.004415
0.38877,0.0074787,0.49914,-0.0075451,-0.0010223,-0.0047501
0.38876,0.0074776,0.49914,-0.0078474,-0.0010111,-0.0050841
0.38875,0.0074766,0.49913,-0.0081481,-0.00099981,-0.0054168
0.38874,0.0074756,0.49913,-0.0084472,-0.00098835,-0.0057482
0.38873,0.0074747,0.49912,-0.0087447,-0.00097676,-0.0060784
0.38872,0.0074737,0.49912,-0.0090404,-0.00096505,-0.0064071
0.38871,0.0074727,0.49911,-0.0093343,-0.0009532,-0.0067344
0.38871,0.0074718,0.4991,-0.0096265,-0.00094124,-0.0070603
0.3887,0.0074708,0.49909,-0.0099168,-0.00092915,-0.0073847
0.38869,0.0074699,0.49909,-0.010205,-0.00091694,-0.0077075
0.38867,0.007469,0.49908,-0.010492,-0.00090461,-0.0080287
0.38866,0.0074681,0.49907,-0.010776,-0.00089217,-0.0083483
0.38865,0.0074672,0.49906,-0.011059,-0.00087962,-0.0086661
0.38864,0.0074663,0.49905,-0.011339,-0.00086695,-0.0089823
0.38863,0.0074655,0.49904,-0.011618,-0.00085417,-0.0092967
0.38862,0.0074646,0.49904,-0.011894,-0.00084129,-0.0096092
0.38861,0.0074638,0.49903,-0.012168,-0.0008283,-0.0099199
0.38859,0.007463,0.49902,-0.01244,-0.0008152,-0.010229
0.38858,0.0074622,0.49901,-0.01271,-0.00080201,-0.010535
0.38857,0.0074614,0.49899,-0.012978,-0.00078871,-0.01084
0.38856,0.0074606,0.49898,-0.013243,-0.00077532,-0.011143
0.38854,0.0074598,0.49897,-0.013506,-0.00076183,-0.011444
0.38853,0.0074591,0.49896,-0.013766,-0.00074825,-0.011742
0.38852,0.0074583,0.49895,-0.014024,-0.00073458,-0.012039
0.3885,0.0074576,0.49894,-0.01428,-0.00072081,-0.012333
0.38849,0.0074569,0.49892,-0.014533,-0.00070697,-0.012625
0.38847,0.0074562,0.49891,-0.014784,-0.00069303,-0.012915
0.38846,0.0074555,0.4989,-0.015032,-0.00067902,-0.013202
0.38844,0.0074548,0.49888,-0.015278,-0.00066493,-0.013487
0.38843,0.0074542,0.49887,-0.015521,-0.00065075,-0.01377
0.38841,0.0074535,0.49886,-0.015761,-0.0006365,-0.01405
0.38839,0.0074529,0.49884,-0.015999,-0.00062218,-0.014328
0.38838,0.0074523,0.49883,-0.016234,-0.00060779,-0.014603
0.38836,0.0074517,0.49881,-0.016466,-0.00059333,-0.014876
0.38835,0.0074511,0.4988,-0.016695,-0.0005788,-0.015146
